time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
21/Oct/2021:17:58:35,3004325,3004325,174080,92160,92160,92160,92160,92160,92160,3004325,92160,174080,3004325,92160,174080,92160,174080,174080,92160,92160,92160,174080,92160,92160,92160,92160,92160,92160,92160,3004325,92160,92160,92160,3004325,92160,3004057,92160,174080,92160,92160,92160,92160,3004325,92160,92160,174080,92160,174080,92160,174080
21/Oct/2021:17:58:40,174080,327680,174080,92160,174080,174080,92160,327680,92160,92160,92160,3004325,92160,92160,174080,174080,92160,92160,92160,92160,174080,174080,92160,92160,3004325,92160,92160,92160,92160,92160,3004325,92160,92160,92160,204800,92160,92160,92160,174080,92160,92160,92160,174080,92160,92160,92160,174080,174080,3004325,92160
21/Oct/2021:17:58:45,3004325,92160,92160,92160,92160,174080,174080,174080,174080,3004325,92160,92160,92160,3004325,92160,92160,92160,92160,3004325,174080,92160,174080,92160,174080,92160,92160,92160,174080,92160,92160,92160,92160,3004325,327680,174080,92160,174080,92160,92160,92160,92160,92160,174080,92160,92160,92160,92160,92160,3004325,92160
21/Oct/2021:17:58:50,174080,92160,92160,3004325,92160,92160,92160,174080,174080,92160,245760,174080,3004325,174080,92160,92160,92160,92160,92160,327680,92160,92160,92160,92160,174080,3004325,174080,3004057,92160,92160,174080,92160,92160,92160,92160,92160,174080,92160,3004325,92160,92160,92160,92160,3004325,92160,92160,92160,92160,92160,92160
21/Oct/2021:17:58:55,92160,174080,92160,92160,3004325,92160,92160,174080,92160,174080,92160,92160,3004325,92160,3004325,3004325,3004325,92160,92160,92160,3004057,163840,92160,92160,92160,174080,92160,3004057,174080,92160,92160,174080,92160,3004325,92160,92160,92160,92160,92160,92160,92160,174080,174080,92160,174080,92160,92160,174080,3004325,174080
21/Oct/2021:17:59:00,92160,92160,92160,174080,3004325,174080,174080,92160,174080,174080,92160,92160,327680,92160,174080,92160,92160,174080,174080,92160,92160,92160,92160,3004325,92160,3004325,92160,92160,3004325,92160,92160,174080,174080,92160,174080,92160,327680,92160,92160,92160,174080,92160,92160,3004325,174080,92160,3004325,3004325,174080,92160
21/Oct/2021:17:59:05,92160,92160,92160,92160,3004325,174080,174080,92160,92160,92160,92160,92160,92160,3004325,92160,174080,92160,3004325,3004325,3004325,174080,92160,3004325,174080,92160,174080,92160,174080,327680,174080,174080,92160,92160,92160,163840,92160,3004325,174080,245760,174080,92160,92160,92160,3004057,92160,92160,92160,92160,92160,92160
21/Oct/2021:17:59:10,92160,174080,92160,174080,92160,92160,92160,92160,174080,174080,163840,3004325,3004325,92160,92160,92160,92160,92160,3004325,92160,92160,92160,174080,92160,92160,174080,92160,3004325,92160,3004325,92160,174080,92160,92160,92160,174080,92160,163840,174080,174080,174080,174080,92160,3004325,92160,92160,3004325,92160,92160,92160
21/Oct/2021:17:59:15,92160,92160,92160,92160,92160,174080,92160,92160,92160,3004325,92160,174080,92160,92160,92160,245760,92160,174080,92160,92160,174080,92160,3004325,92160,92160,174080,92160,92160,174080,92160,92160,92160,92160,327680,92160,92160,174080,174080,3004325,174080,92160,3004057,92160,92160,92160,3004325,92160,174080,92160,92160
21/Oct/2021:17:59:20,92160,92160,92160,3004325,92160,92160,92160,92160,174080,92160,174080,174080,92160,327680,174080,92160,92160,174080,3004325,174080,92160,92160,92160,92160,3004057,92160,92160,92160,92160,92160,174080,174080,174080,3004325,92160,92160,92160,92160,92160,174080,92160,92160,92160,3004057,92160,174080,174080,92160,92160,174080
21/Oct/2021:17:59:25,92160,92160,3004325,92160,92160,174080,92160,174080,92160,92160,174080,92160,327680,174080,92160,92160,92160,92160,92160,174080,92160,92160,92160,92160,92160,92160,92160,92160,92160,92160,92160,92160,174080,92160,92160,92160,92160,92160,92160,3004325,92160,327680,174080,92160,92160,174080,174080,327680,174080,92160
21/Oct/2021:17:59:30,174080,92160,92160,92160,174080,174080,3004057,92160,174080,174080,92160,92160,3004325,92160,92160,174080,92160,92160,92160,174080,92160,3004325,174080,92160,92160,92160,174080,174080,92160,92160,92160,92160,92160,174080,92160,174080,174080,92160,92160,174080,92160,174080,92160,92160,92160,92160,92160,92160,92160,92160
21/Oct/2021:17:59:35,174080,92160,174080,92160,92160,92160,174080,92160,92160,92160,92160,92160,92160,174080,3004325,92160,92160,92160,92160,174080,3004325,174080,92160,92160,92160,92160,92160,174080,174080,3004325,92160,245760,92160,92160,174080,92160,92160,92160,92160,92160,92160,3004325,92160,92160,92160,92160,92160,174080,327680,92160
21/Oct/2021:17:59:40,92160,92160,3004325,92160,92160,174080,3004325,92160,92160,92160,174080,3004325,174080,174080,174080,92160,174080,174080,92160,3004325,92160,92160,174080,92160,174080,92160,92160,3004325,92160,174080,92160,174080,3004325,174080,174080,174080,174080,174080,92160,92160,92160,92160,174080,92160,3004325,174080,92160,245760,92160,174080
21/Oct/2021:17:59:45,92160,174080,92160,174080,174080,3004325,3004325,92160,174080,174080,174080,92160,3004325,3004325,92160,92160,92160,174080,174080,92160,92160,92160,92160,92160,92160,92160,174080,174080,174080,174080,92160,92160,92160,92160,92160,92160,92160,174080,92160,92160,174080,92160,174080,92160,3004325,92160,174080,92160,3004325,92160
21/Oct/2021:17:59:50,92160,92160,174080,92160,174080,174080,174080,92160,174080,174080,92160,174080,92160,163840,174080,92160,174080,174080,174080,174080,174080,92160,3004325,92160,92160,92160,327680,92160,92160,92160,3363794,92160,92160,92160,92160,92160,92160,92160,92160,92160,3004325,92160,92160,92160,174080,92160,3004325,3004325,92160,92160
21/Oct/2021:17:59:55,3004325,92160,92160,92160,92160,92160,92160,92160,174080,174080,92160,3004325,92160,92160,174080,92160,92160,92160,92160,92160,3004325,174080,174080,174080,92160,92160,92160,92160,92160,92160,92160,92160,174080,92160,92160,92160,174080,174080,92160,92160,92160,92160,92160,174080,174080,327680,3004325,3004325,174080,92160
21/Oct/2021:18:00:00,20969346,89510829,30325491,107414353,62818118,20969346,30325491,60210302,16329890,33002243,20969346,30325491,19359398,20969346,20969346,33002243,30325491,165274157,20969346,107414353,19331013,20923257,20969346,20969346,29101319,40973391,62789432,25017258,33002243,56704776,104391632,44556288,25534941,107714857,60801024,30325491,144095049,20969346,12673756,20969346,77920975,20969346,57917212,33002243,116780484,77920975,62818118,20969346,20969346,20969346
21/Oct/2021:18:00:05,60801024,197074452,41323129,45164196,221048889,20969346,36068163,20969346,11402699,85524645,42501651,20969346,107414353,107714857,107414353,94828739,28029277,86969984,60843493,100574055,89510829,82080310,36068163,53004175,20969346,82080310,144095049,10677997,33002243,81837018,60801024,65172089,125659224,40469589,19359398,36068163,74229750,94828739,71237603,20923257,60801024,107414353,45461034,30325491,20969346,60801024,20923257,36509093,30325491,111461383
21/Oct/2021:18:00:10,30325491,20923257,100574055,89510829,20969346,107414353,20969346,20969346,20969346,30325491,20969346,20969346,53742472,20923257,129071246,77920975,57917212,89510829,46087375,94828739,60801024,20923257,93801773,20969346,20923257,41323129,57917212,32206189,64044523,107414353,20969346,60801024,101891371,76303603,60801024,7983510,20969346,13687765,94828739,94828739,43813712,62818118,89510829,33002243,20923257,43813712,107414353,82080310,60801024,20969346
21/Oct/2021:18:00:15,125659224,60801024,107414353,107414353,20969346,20969346,72943370,89510829,65172089,57917212,40469589,33002243,89048140,20969346,20969346,60801024,77920975,65520677,144095049,8219061,89510829,53004175,60801024,20969346,35188902,101273684,221048889,101891371,20969346,50902875,30325491,20923257,20969346,65520677,25017258,20969346,20969346,27520251,114957242,20923257,20969346,107414353,42268390,221048889,116780484,9292101,36068163,20969346,46087375,77920975
21/Oct/2021:18:00:20,93694972,129071246,20923257,18459343,57917212,57917212,20969346,20923257,45164196,50902875,116780484,60801024,49414777,62818118,116780484,20969346,20969346,60801024,116780484,82080310,94828739,33002243,25964172,20969346,35878636,20969346,100574055,20969346,197074452,20969346,89510829,33002243,40469589,20969346,20923257,41323129,20969346,89510829,77920975,99350195,94828739,41323129,20923257,57917212,60801024,50902875,20969346,60801024,89510829,9762124
21/Oct/2021:18:00:25,84144360,93365486,43813712,107414353,36068163,60801024,60801024,60801024,30325491,60801024,36068163,128385998,100574055,65520677,100574055,66207559,33591737,63423643,44974450,20969346,20969346,165274157,111461383,20923257,72943370,41943998,33002243,94828739,164521587,20969346,57917212,57917212,197074452,10677997,60801024,20923257,20969346,8219061,101891371,57917212,20923257,197074452,57917212,26705708,82080310,60801024,50902875,100574055,41323129,101891371
21/Oct/2021:18:00:30,20969346,63423643,20969346,32879212,33159958,77920975,20969346,62818118,20923257,20969346,20969346,20969346,51144126,60801024,60801024,30325491,107414353,57917212,4833820,57917212,62818118,197074452,51144126,33002243,20923257,36068163,83932724,20969346,101891380,20969346,107414353,60801024,63423643,19331013,115156701,57917212,82071801,107879341,60801024,20969346,93365486,57917212,20969346,197074452,89510829,84144360,72943370,124578445,94828739,32879212
21/Oct/2021:18:00:35,33002243,20923257,20969346,20969346,29913503,82080310,33002243,20923257,30325491,19359398,19359398,57917212,89510829,36068163,53742472,57917212,64974398,20969346,31034306,51144126,20969346,64044523,40469589,65172089,53004175,20969346,20923257,44957995,14009095,37492622,20923257,16329890,20969346,51144126,30325491,20923257,116780484,20969346,114957242,20969346,128385998,99734485,20969346,84144360,138219326,20969346,20969346,57917212,77920975,128385998
21/Oct/2021:18:00:40,20969346,91842691,20969346,221048889,20923257,57917212,8900237,89510829,20969346,19331013,103142276,19359398,13687765,107414353,33002243,51144126,51144126,60801024,30205967,40469589,20923257,57917212,36068163,60801024,100574055,89510829,115156701,20969346,89510829,197074452,145287745,89510829,57917212,221048889,20923257,20969346,33002243,73454661,139154758,20969346,72649215,25450187,60801024,79620519,20969346,53004175,57917212,13687765,20923257,35188902
21/Oct/2021:18:00:45,114957242,26564213,20969346,104391632,28409943,20969346,20923257,59862107,53004175,20923257,60801024,107414353,89510829,20969346,71238863,60801024,57917212,20923257,20969346,20969346,30325491,107414353,33002243,79620519,20969346,20923257,12183844,20969346,33002243,20969346,30325491,10677997,107879341,27520251,89510829,15246435,20969346,100574055,20969346,94828739,89510829,83932724,83932724,116780484,20969346,89510829,89510829,62818118,20923257,45461034
21/Oct/2021:18:00:50,20969346,20969346,41698592,65172089,65172089,43813712,20923257,100574055,94828739,60801024,32773979,20969346,114957242,89510829,89510829,19359398,57917212,65520677,65520677,20969346,89510829,60801024,197074452,20923257,43179091,20969346,20923257,149013743,89510829,27520251,20923257,77920975,20923257,20969346,62818118,20969346,57917212,44556288,114957242,57917212,100574055,20969346,33002243,33002243,60801024,20969346,28029277,33002243,82080310,20969346
21/Oct/2021:18:00:55,94828739,20923257,128385998,13687765,140736788,65172089,72943370,20969346,9539845,128385998,20923257,51144126,82071801,60801024,60801024,29913503,100574055,33002243,103480736,19359398,79620519,60801024,57917212,60801024,128385998,72649215,77920975,104391632,57917212,53004175,128385998,63423643,33002243,21333575,107414353,60801024,107414353,33002243,20923257,7618444,84144360,138219326,100574055,20969346,20923257,60801024,65520677,197074452,101891371,20969346
21/Oct/2021:18:01:00,19359398,18586534,32799178,100574055,84144360,57917212,41323129,20969346,12830788,20969346,60801024,33002243,37248679,20969346,116780484,33002243,19331013,33002243,197074452,62818118,20969346,20969346,20969346,20923257,82080310,20969346,66343493,30325491,19359398,20969346,129071246,24965195,44974450,20923257,77920975,20969346,107414353,197074452,20969346,45164196,101891371,20969346,64277413,20969346,30325491,20969346,116780484,23353090,64277413,27520251
21/Oct/2021:18:01:05,33002243,60801024,53004175,72649215,20923257,19359398,20923257,8219061,128385998,20969346,56704776,60801024,71238863,20969346,13687765,60801024,53004175,20923257,20969346,20923257,20969346,20969346,41323129,33257696,20969346,32879212,77920975,20969346,20923257,82071801,20923257,45164196,9539845,32543283,21333575,137720609,20923257,101891371,33002243,20969346,107879341,19359398,101891371,19331013,20923257,94828739,20923257,89510829,22391991,33002243
21/Oct/2021:18:01:10,16329890,62818118,103142276,27520251,114957242,45164196,60801024,20969346,30325491,16011083,107879341,41247442,33002243,107714857,20969346,99350195,57917212,144095049,20969346,79620519,20923257,107414353,19331013,20923257,30325491,89510829,100574055,30325491,57917212,33002243,72649215,48925039,107414353,60801024,57917212,32879212,77920975,77920975,60801024,100574055,65520677,19359398,20923257,43813712,62669650,20969346,74229750,221048889,57917212,20923257
21/Oct/2021:18:01:15,20322313,13687546,27520251,18887938,95969984,19359398,17050873,20969346,44556288,116780484,20969346,104391632,20969346,20969346,89510829,82080310,20923257,60801024,60801024,75876360,40469589,19359398,71238863,36068163,30325491,128385998,57917212,42501651,107414353,128385998,197074452,89510829,44974450,20923257,94828739,100574055,20969346,32879212,53742472,19359398,40973391,145287745,197074452,20969346,53004175,20969346,20923257,62745461,33257696,19331013
21/Oct/2021:18:01:20,41323129,60801024,101891380,145287745,89510829,60801024,72649215,19359398,20969346,89510829,30325491,30325491,24745367,60801024,20923257,60801024,20969346,20969346,20969346,60801024,107414353,60801024,53004175,83932724,19359398,60801024,20923257,44556288,62818118,20969346,65172089,84144360,57917212,27520251,20923257,101891371,77920975,20923257,20969346,107414353,62519653,20969346,43813712,66597146,60801024,102899088,60801024,20923257,18887938,60801024
21/Oct/2021:18:01:25,19359398,89510829,82080310,94828739,20969346,42501651,62818118,20969346,77920975,20969346,25964172,89510829,14009095,41323129,129071246,116780484,60801024,33002243,197074452,165274157,64277413,44556288,60801024,20969346,44556288,20969346,89510829,33426456,51144126,19359398,20969346,197074452,51144126,20969346,20969346,20969346,41323129,60801024,60801024,20969346,20969346,6575003,57917212,29101319,129071246,57917212,125659224,107414353,27397595,94828739
21/Oct/2021:18:01:30,33002243,160699164,20969346,34298649,33002243,60801024,82080310,79620519,72943370,20969346,60801024,51144126,13687765,20969346,20923257,128385998,20969346,57917212,41323129,19359398,60801024,129071246,41323129,89510829,20969346,20969346,75876360,77920975,20969346,76003869,77920975,20969346,100574055,94828739,20969346,57917212,62818118,19359398,20969346,89510829,51144126,20923257,44974450,30325491,114957242,14390740,57917212,14009095,60801024,20969346
21/Oct/2021:18:01:35,99861092,19359398,43550504,57917212,116780484,51144126,83932724,125659224,57917212,60801024,60801024,19331013,89510829,64277413,20969346,20969346,20923257,33002243,62818118,77920975,197074452,33002243,107414353,197074452,57917212,32879212,83932724,60801024,94828739,74229750,20969346,33002243,20969346,20969346,63423643,114957242,53742472,77920975,20923257,20923257,23945892,65172089,77920975,20969346,49414777,36068163,129071246,20923257,221048889,20923257
21/Oct/2021:18:01:40,20969346,33002243,69621396,91842691,28029277,197074452,20923257,20969346,20969346,20969346,69621396,60801024,69621396,57917212,65172089,57917212,20969346,17050873,90815051,65172089,69621396,20969346,69621396,104391632,19331013,60801024,60801024,20969346,57917212,100574055,107714857,20969346,20969346,165274157,82080310,19359398,94828739,60801024,45164196,69621396,44974450,20923257,60801024,20923257,45164196,20969346,69621396,20923257,33257696,28029277
21/Oct/2021:18:01:45,165274157,53004175,30325491,20923257,20969346,33257696,20969346,29913503,33257696,83932724,79620519,20969346,73454661,125903317,20969346,28029277,125659224,24596525,221048889,23945892,20923257,81249587,36068163,41323129,13687765,114957242,101891380,100574055,60801024,20969346,50819172,20923257,72943370,116780484,57917212,57917212,53004175,64277413,107414353,20969346,84144360,19359398,65172089,107414353,20923257,77920975,20969346,60801024,60801024,11336013
21/Oct/2021:18:01:50,57079737,60801024,79620519,94828739,36068163,20923257,20923257,144095049,128385998,100574055,77920975,57917212,19359398,36509093,63423643,57917212,197074452,20923257,13687765,58577362,77920975,60801024,129071246,33002243,33002243,20923257,20969346,16329890,20923257,57917212,29101319,20969346,107414353,13687765,19359398,100574055,44556288,44556288,19767197,60801024,60801024,107097474,53742472,27945299,125659224,89510829,20969346,57917212,20969346,20969346
